DistrictId,Ecology_1,Ecology_2,Ecology_3,Floor,Helthcare_2,HouseFloor,HouseYear,LifeSquare,Rooms,Shops_1,Shops_2,Social_3,Square,Kitchen1,Kitchen2,Kitchen3,Mean_room_square,Mean_room_Lsquare,Median_pps_per_district,Median_pps_per_Hyear,Median_pps_per_Hfloor,Median_pps_per_NRooms,Median_ppls_per_district,Median_ppls_per_Hyear,Median_ppls_per_Hfloor,Median_ppls_per_NRooms,Med_price_per_district,Med_price_per_Hyear,Med_price_per_Hfloor,Med_price_per_NRooms,Social_12
6,0.24320452,0,0,11.0,0,17.0,2016,37.98022,2,0,0,0,64.70863,0,0,1,32.354317,18.99011,2845.37353515625,2877.744140625,3152.9189453125,3900.695068359375,2845.37353515625,2877.744140625,3152.9189453125,3900.695068359375,168980.375,169595.375,183447.625,200320.75,0.14137142693843724
8,0.43788525,0,0,12.0,0,17.0,2016,19.251156,1,5,0,3,40.91155,0,1,0,40.91155,19.251156,4122.3515625,2877.744140625,3152.9189453125,3935.40087890625,4122.3515625,2877.744140625,3152.9189453125,3935.40087890625,189439.609375,169595.375,183447.625,155000.03125,0.605127490694501
7,0.13061781,0,0,5.0,1,5.0,1959,28.620106,2,9,0,9,45.910088,0,1,0,22.955044,14.310053,4562.0263671875,4736.26953125,4170.19580078125,3900.695068359375,4562.0263671875,4736.26953125,4170.19580078125,3900.695068359375,211019.25,225204.171875,183167.921875,200320.75,1.068924991605404
10,0.08903972,0,0,22.0,0,22.0,2013,60.278538,3,11,0,5,90.9816,0,0,0,30.3272,20.092846,4458.8935546875,2810.818115234375,4163.1494140625,3854.768310546875,4458.8935546875,2810.818115234375,4163.1494140625,3854.768310546875,217749.65625,152464.84375,236293.1875,268864.5,0.8587400247194061
18,0.0,0,0,16.0,0,22.0,1986,20.04135,1,5,1,0,42.668983,0,1,0,42.668983,20.04135,4120.02490234375,4528.6640625,4163.1494140625,3935.40087890625,4120.02490234375,4528.6640625,4163.1494140625,3935.40087890625,188489.484375,238662.03125,236293.1875,155000.03125,0.6905759050088947
8,0.43788525,0,0,3.0,0,7.0,1962,20.424835,1,5,0,3,37.576706,1,0,0,37.576706,20.424835,4122.3515625,4366.7568359375,3845.193603515625,3935.40087890625,4122.3515625,4366.7568359375,3845.193603515625,3935.40087890625,189439.609375,186781.46875,184268.0,155000.03125,0.605127490694501
48,0.041124634,0,0,2.0,1,12.0,1982,46.483364,3,10,0,5,62.346363,1,0,0,20.782122,15.494454,5063.013671875,4543.810546875,4191.1552734375,3854.768310546875,5063.013671875,4543.810546875,4191.1552734375,3854.768310546875,240288.28125,214874.484375,197485.34375,268864.5,1.1157796972229963
29,0.086885266,0,0,4.0,0,5.0,1966,32.19601,2,0,0,2,45.514194,1,0,0,22.757097,16.098005,4186.66259765625,4376.48779296875,4170.19580078125,3900.695068359375,4186.66259765625,4376.48779296875,4170.19580078125,3900.695068359375,177936.015625,182121.75,183167.921875,200320.75,0.24663394560301777
1,0.007122317,0,0,5.0,0,17.0,2016,58.862053,2,1,0,0,66.93175,0,0,0,33.465874,29.431026,3248.401611328125,2877.744140625,3152.9189453125,3900.695068359375,3248.401611328125,2877.744140625,3152.9189453125,3900.695068359375,183663.4375,169595.375,183447.625,200320.75,0.018588850547613438
94,0.52186704,0,0,4.0,0,12.0,1973,32.495693,2,0,0,0,50.392834,0,0,0,25.196417,16.247847,4219.99267578125,4351.25146484375,4191.1552734375,3900.695068359375,4219.99267578125,4351.25146484375,4191.1552734375,3900.695068359375,181706.71875,202873.625,197485.34375,200320.75,0.6540419086810839
22,0.13321534,0,0,17.0,3,17.0,1991,36.593822,2,4,1,3,60.01753,0,1,0,30.008764,18.296911,3553.678466796875,4298.18701171875,3152.9189453125,3900.695068359375,3553.678466796875,4298.18701171875,3152.9189453125,3900.695068359375,183678.125,220311.796875,183447.625,200320.75,1.2557122546813269
107,0.050272014,0,0,5.0,0,6.0,1961,29.351353,2,3,0,14,45.423294,1,0,0,22.711647,14.675676,5170.49755859375,4500.447265625,4034.211181640625,3900.695068359375,5170.49755859375,4500.447265625,4034.211181640625,3900.695068359375,221502.34375,196575.453125,184713.765625,200320.75,0.4985868501332419
116,0.34107193,0,0,8.0,3,10.0,1960,51.987415,3,11,0,48,80.91883,0,1,0,26.972944,17.329138,6085.1494140625,4485.7646484375,4100.24169921875,3854.768310546875,6085.1494140625,4485.7646484375,4100.24169921875,3854.768310546875,317732.46875,239493.015625,199629.015625,268864.5,0.6554279100670853
13,0.0907991,0,0,11.0,5,14.0,1997,21.084106,1,15,0,2,39.08882,0,1,0,39.08882,21.084106,4273.7490234375,4250.2119140625,4155.375,3935.40087890625,4273.7490234375,4250.2119140625,4155.375,3935.40087890625,238492.078125,218638.328125,203235.09375,155000.03125,2.0
21,0.19448927,0,0,4.0,3,5.0,1967,30.200413,2,5,0,3,47.136436,1,0,0,23.568218,15.100206,3986.568115234375,4540.400390625,4170.19580078125,3900.695068359375,3986.568115234375,4540.400390625,4170.19580078125,3900.695068359375,181779.71875,178451.375,183167.921875,200320.75,1.0494095205435412
6,0.24320452,0,0,13.0,0,17.0,1977,27.343067,1,0,0,0,42.14182,0,0,0,42.14182,27.343067,2845.37353515625,2892.705078125,3152.9189453125,3935.40087890625,2845.37353515625,2892.705078125,3152.9189453125,3935.40087890625,168980.375,168658.34375,183447.625,155000.03125,0.14137142693843724
1,0.007122317,0,0,17.0,0,17.0,1977,83.864746,3,1,0,0,83.864746,0,0,0,27.954916,32.085632,3248.401611328125,2892.705078125,3152.9189453125,3854.768310546875,3248.401611328125,2892.705078125,3152.9189453125,3854.768310546875,183663.4375,168658.34375,183447.625,268864.5,0.018588850547613438
9,0.13012277,0,0,7.0,0,9.0,1976,44.77886,3,0,0,0,63.288853,1,0,0,21.096285,14.926286,3200.125,4367.26318359375,4315.83203125,3854.768310546875,3200.125,4367.26318359375,4315.83203125,3854.768310546875,186307.765625,210694.84375,195829.125,268864.5,0.20422230319137535
27,0.21140121,0,0,16.0,0,19.0,2018,28.359695,1,1,0,0,39.98885,0,0,0,39.98885,28.359695,2752.188720703125,3124.874755859375,2981.4365234375,3935.40087890625,2752.188720703125,3124.874755859375,2981.4365234375,3935.40087890625,146171.4375,189331.640625,168701.109375,155000.03125,0.21276621585899938
84,0.14966637,0,0,4.0,4,5.0,1953,33.36996,3,1,0,2,54.304752,0,1,0,18.101583,11.123321,4229.5458984375,4450.97265625,4170.19580078125,3854.768310546875,4229.5458984375,4450.97265625,4170.19580078125,3854.768310546875,191511.46875,279437.875,183167.921875,268864.5,0.5416007601574612
46,0.18878376,0,0,2.0,0,17.0,2004,33.784615,2,1,0,4,63.9114,0,0,1,31.9557,16.892307,4608.80908203125,4446.8076171875,3152.9189453125,3900.695068359375,4608.80908203125,4446.8076171875,3152.9189453125,3900.695068359375,207183.3125,260776.90625,183447.625,200320.75,0.7344885726329026
53,0.31392455,0,0,5.0,2,12.0,1990,22.779572,1,10,0,11,43.719814,0,1,0,43.719814,22.779572,4830.23388671875,4340.677734375,4191.1552734375,3935.40087890625,4830.23388671875,4340.677734375,4191.1552734375,3935.40087890625,245978.796875,232214.21875,197485.34375,155000.03125,0.5329303927242072
123,0.0,0,0,5.0,3,6.0,1964,18.450659,1,5,0,0,33.355537,1,0,0,33.355537,18.450659,4651.169921875,4409.37646484375,4034.211181640625,3935.40087890625,4651.169921875,4409.37646484375,4034.211181640625,3935.40087890625,326799.1875,191246.71875,184713.765625,155000.03125,1.2246672525023041
1,0.007122317,0,0,17.0,0,18.0,2017,20.2569,1,1,0,0,39.95221,0,0,0,39.95221,20.2569,3248.401611328125,3042.24267578125,3385.941162109375,3935.40087890625,3248.401611328125,3042.24267578125,3385.941162109375,3935.40087890625,183663.4375,182074.046875,187392.5,155000.03125,0.018588850547613438
61,0.30032253,0,0,3.0,1,12.0,1976,17.472803,1,9,0,6,38.996372,1,0,0,38.996372,17.472803,4528.0205078125,4367.26318359375,4191.1552734375,3935.40087890625,4528.0205078125,4367.26318359375,4191.1552734375,3935.40087890625,222772.78125,210694.84375,197485.34375,155000.03125,1.2389437812118227
149,0.041116353,0,0,10.0,1,10.0,2002,41.00236,1,4,0,4,42.821583,0,1,0,42.821583,41.00236,3891.1904296875,4690.46630859375,4100.24169921875,3935.40087890625,3891.1904296875,4690.46630859375,4100.24169921875,3935.40087890625,237004.09375,247601.265625,199629.015625,155000.03125,1.4946460338212915
119,0.000995363,0,0,7.0,1,17.0,2013,32.84568,2,5,0,1,53.269413,0,1,0,26.634706,16.42284,4073.00244140625,2810.818115234375,3152.9189453125,3900.695068359375,4073.00244140625,2810.818115234375,3152.9189453125,3900.695068359375,180382.203125,152464.84375,183447.625,200320.75,0.9631795157568352
9,0.13624443,0,0,14.0,0,22.0,1984,44.940342,3,1,0,0,76.62416,0,1,0,25.541388,14.980114,3200.125,4624.41748046875,4163.1494140625,3854.768310546875,3200.125,4624.41748046875,4163.1494140625,3854.768310546875,186307.765625,228501.515625,236293.1875,268864.5,0.2650641918683156
23,0.03465608,0,0,3.0,0,4.0,1977,74.62174,3,0,0,0,74.965546,0,0,0,24.988516,24.873915,2269.940673828125,2892.705078125,2418.08837890625,3854.768310546875,2269.940673828125,2892.705078125,2418.08837890625,3854.768310546875,113789.5625,168658.34375,147272.40625,268864.5,0.0
8,0.4581745,0,1,3.0,1,12.0,1979,32.30173,2,5,0,1,47.359035,1,0,0,23.679518,16.150866,4122.3515625,4379.783203125,4191.1552734375,3900.695068359375,4122.3515625,4379.783203125,4191.1552734375,3900.695068359375,189439.609375,214225.3125,197485.34375,200320.75,0.5771509812746927
27,0.011654127,0,0,0.0,0,1.0,1977,27.720629,1,0,0,0,48.455708,0,0,0,48.455708,27.720629,2752.188720703125,2892.705078125,2396.42578125,3935.40087890625,2752.188720703125,2892.705078125,2396.42578125,3935.40087890625,146171.4375,168658.34375,144626.203125,155000.03125,0.09354652035064406
69,0.09344257,0,0,10.0,2,12.0,2003,43.145454,2,4,0,5,67.92647,0,0,1,33.963234,21.572727,5478.5771484375,4803.50244140625,4191.1552734375,3900.695068359375,5478.5771484375,4803.50244140625,4191.1552734375,3900.695068359375,384122.78125,269701.03125,197485.34375,200320.75,0.5469725871787728
79,0.16909109,0,0,3.0,2,5.0,1961,18.044018,1,5,0,10,30.669863,1,0,0,30.669863,18.044018,4494.8212890625,4500.447265625,4170.19580078125,3935.40087890625,4494.8212890625,4500.447265625,4170.19580078125,3935.40087890625,205055.125,196575.453125,183167.921875,155000.03125,0.45173428781676206
8,0.09229064,0,0,14.0,1,14.0,2010,34.924484,2,2,0,2,64.13088,0,0,1,32.06544,17.462242,4122.3515625,4024.737060546875,4155.375,3900.695068359375,4122.3515625,4024.737060546875,4155.375,3900.695068359375,189439.609375,231963.875,203235.09375,200320.75,0.5046666809553407
11,0.03869299,0,0,5.0,2,12.0,1971,24.711731,1,5,0,1,38.17312,0,1,0,38.17312,24.711731,4134.353515625,4351.341796875,4191.1552734375,3935.40087890625,4134.353515625,4351.341796875,4191.1552734375,3935.40087890625,202852.921875,196260.71875,197485.34375,155000.03125,0.7148837973580242
58,0.31019914,0,0,9.0,0,14.0,2004,30.843832,2,0,0,1,59.689766,0,0,1,29.844883,15.421916,2949.975341796875,4446.8076171875,4155.375,3900.695068359375,2949.975341796875,4446.8076171875,4155.375,3900.695068359375,151557.90625,260776.90625,203235.09375,200320.75,0.285048331440084
48,0.041124634,0,0,2.0,1,12.0,1984,57.24878,3,10,0,5,79.18188,0,1,0,26.393959,19.082926,5063.013671875,4624.41748046875,4191.1552734375,3854.768310546875,5063.013671875,4624.41748046875,4191.1552734375,3854.768310546875,240288.28125,228501.515625,197485.34375,268864.5,1.1157796972229963
62,0.072157584,0,0,16.0,0,17.0,2015,18.872133,1,0,1,1,51.65528,0,0,1,51.65528,18.872133,2590.0439453125,2860.901123046875,3152.9189453125,3935.40087890625,2590.0439453125,2860.901123046875,3152.9189453125,3935.40087890625,162067.28125,176104.703125,183447.625,155000.03125,0.051399218409527686
62,0.072157584,0,0,0.0,0,4.0,1977,106.76272,3,0,1,1,106.76272,0,0,0,35.587574,35.99267,2590.0439453125,2892.705078125,2418.08837890625,3854.768310546875,2590.0439453125,2892.705078125,2418.08837890625,3854.768310546875,162067.28125,168658.34375,147272.40625,268864.5,0.051399218409527686
58,0.43788525,0,0,1.0,0,5.0,1977,37.686424,1,5,0,3,54.772488,0,0,0,54.772488,37.686424,2949.975341796875,2892.705078125,4170.19580078125,3935.40087890625,2949.975341796875,2892.705078125,4170.19580078125,3935.40087890625,151557.90625,168658.34375,183167.921875,155000.03125,0.605127490694501
25,0.069753364,0,0,10.0,1,17.0,1992,21.556124,1,11,0,4,37.31187,0,1,0,37.31187,21.556124,4166.86474609375,4063.876953125,3152.9189453125,3935.40087890625,4166.86474609375,4063.876953125,3152.9189453125,3935.40087890625,254553.578125,200264.90625,183447.625,155000.03125,1.4300412228247281
25,0.18878376,0,0,5.0,0,9.0,1976,42.342392,3,1,0,4,66.209785,0,1,0,22.06993,14.114131,4166.86474609375,4367.26318359375,4315.83203125,3854.768310546875,4166.86474609375,4367.26318359375,4315.83203125,3854.768310546875,254553.578125,210694.84375,195829.125,268864.5,0.7344885726329026
23,0.03465608,0,0,5.0,0,17.0,2016,30.907045,1,0,0,0,31.698954,0,1,0,31.698954,30.907045,2269.940673828125,2877.744140625,3152.9189453125,3935.40087890625,2269.940673828125,2877.744140625,3152.9189453125,3935.40087890625,113789.5625,169595.375,183447.625,155000.03125,0.0
27,0.072157584,0,0,7.0,0,25.0,2014,14.423436,1,0,1,1,34.257694,0,1,0,34.257694,14.423436,2752.188720703125,2784.1845703125,3010.15673828125,3935.40087890625,2752.188720703125,2784.1845703125,3010.15673828125,3935.40087890625,146171.4375,163774.5625,179235.28125,155000.03125,0.051399218409527686
74,0.30947912,0,0,17.0,0,18.0,1977,40.302456,1,6,0,4,47.361,0,0,0,47.361,40.302456,3284.6943359375,2892.705078125,3385.941162109375,3935.40087890625,3284.6943359375,2892.705078125,3385.941162109375,3935.40087890625,195610.96875,168658.34375,187392.5,155000.03125,0.871968479184974
30,7.81528e-05,0,0,17.0,3,18.0,1977,64.54348,2,23,0,141,66.40978,0,0,0,33.20489,32.27174,2800.086669921875,2892.705078125,3385.941162109375,3900.695068359375,2800.086669921875,2892.705078125,3385.941162109375,3900.695068359375,164259.09375,168658.34375,187392.5,200320.75,0.6266655235727401
9,0.16153175,0,0,11.0,2,17.0,1991,49.453194,3,4,0,1,75.5527,0,1,0,25.184233,16.484398,3200.125,4298.18701171875,3152.9189453125,3854.768310546875,3200.125,4298.18701171875,3152.9189453125,3854.768310546875,186307.765625,220311.796875,183447.625,268864.5,0.6275549935343749
30,7.81528e-05,0,0,3.0,3,5.0,2017,32.60979,1,23,0,141,46.349335,0,0,0,46.349335,32.60979,2800.086669921875,3042.24267578125,4170.19580078125,3935.40087890625,2800.086669921875,3042.24267578125,4170.19580078125,3935.40087890625,164259.09375,182074.046875,183167.921875,155000.03125,0.6266655235727401
179,0.037316453,0,0,8.0,4,12.0,1969,32.784435,2,10,0,93,49.216522,1,0,0,24.608261,16.392218,4581.091796875,4473.25537109375,4191.1552734375,3900.695068359375,4581.091796875,4473.25537109375,4191.1552734375,3900.695068359375,218796.0,191552.40625,197485.34375,200320.75,0.7803044916446978
37,0.1789168,0,0,4.0,1,17.0,2009,32.40919,2,5,0,4,59.90623,0,0,1,29.953115,16.204596,4430.24462890625,4067.848388671875,3152.9189453125,3900.695068359375,4430.24462890625,4067.848388671875,3152.9189453125,3900.695068359375,212744.953125,199805.59375,183447.625,200320.75,0.4243693336476842
109,0.09344257,0,0,2.0,2,9.0,1966,30.282286,2,4,0,5,44.963528,1,0,0,22.481764,15.141143,5736.99609375,4376.48779296875,4315.83203125,3900.695068359375,5736.99609375,4376.48779296875,4315.83203125,3900.695068359375,311895.4375,182121.75,195829.125,200320.75,0.5469725871787728
0,0.006076152,0,0,1.0,6,19.0,2013,40.82419,2,6,0,0,71.259926,0,0,1,35.629963,20.412094,3935.90673828125,2810.818115234375,2981.4365234375,3900.695068359375,3935.90673828125,2810.818115234375,2981.4365234375,3900.695068359375,165963.0625,152464.84375,168701.109375,200320.75,0.6759314429417522
138,0.0,0,0,3.0,0,12.0,1972,47.844975,3,2,0,2,64.10719,0,1,0,21.369064,15.948325,4956.87109375,4285.7939453125,4191.1552734375,3854.768310546875,4956.87109375,4285.7939453125,4191.1552734375,3854.768310546875,214654.84375,201105.3125,197485.34375,268864.5,0.8325610304991748
26,0.1363303,0,0,4.0,3,5.0,1964,48.442123,3,6,0,10,60.47717,1,0,0,20.159056,16.147375,4745.15087890625,4409.37646484375,4170.19580078125,3854.768310546875,4745.15087890625,4409.37646484375,4170.19580078125,3854.768310546875,208732.40625,191246.71875,183167.921875,268864.5,0.7211865314958099
142,0.05194206,0,0,5.0,2,5.0,1963,20.615347,1,0,0,7,34.83195,1,0,0,34.83195,20.615347,4576.3642578125,4348.6357421875,4170.19580078125,3935.40087890625,4576.3642578125,4348.6357421875,4170.19580078125,3935.40087890625,203496.421875,183953.15625,183167.921875,155000.03125,0.43321902394067346
12,0.0907991,0,0,20.0,5,22.0,1989,47.160435,3,15,0,2,80.07674,0,1,0,26.692245,15.720145,4133.4755859375,4188.09423828125,4163.1494140625,3854.768310546875,4133.4755859375,4188.09423828125,4163.1494140625,3854.768310546875,201169.578125,210367.125,236293.1875,268864.5,2.0
57,0.0907991,0,0,15.0,5,24.0,2004,20.633446,1,15,0,2,43.93137,0,1,0,43.93137,20.633446,4127.81103515625,4446.8076171875,4188.392578125,3935.40087890625,4127.81103515625,4446.8076171875,4188.392578125,3935.40087890625,200291.734375,260776.90625,218975.0625,155000.03125,2.0
9,0.13624443,0,0,18.0,0,22.0,1978,29.919954,2,1,0,0,52.204334,0,1,0,26.102167,14.959977,3200.125,4317.68505859375,4163.1494140625,3900.695068359375,3200.125,4317.68505859375,4163.1494140625,3900.695068359375,186307.765625,216660.1875,236293.1875,200320.75,0.2650641918683156
27,0.011654127,0,0,10.0,0,12.0,1977,37.357338,1,0,0,0,37.644108,0,0,0,37.644108,37.357338,2752.188720703125,2892.705078125,4191.1552734375,3935.40087890625,2752.188720703125,2892.705078125,4191.1552734375,3935.40087890625,146171.4375,168658.34375,197485.34375,155000.03125,0.09354652035064406
27,0.072157584,0,0,1.0,0,16.0,2016,57.30649,2,0,1,1,60.837364,0,0,0,30.418682,28.653246,2752.188720703125,2877.744140625,4517.447265625,3900.695068359375,2752.188720703125,2877.744140625,4517.447265625,3900.695068359375,146171.4375,169595.375,225625.59375,200320.75,0.051399218409527686
27,0.072157584,0,0,0.0,0,9.0,2015,18.190458,2,0,1,1,65.620926,0,0,0,32.810463,9.095229,2752.188720703125,2860.901123046875,4315.83203125,3900.695068359375,2752.188720703125,2860.901123046875,4315.83203125,3900.695068359375,146171.4375,176104.703125,195829.125,200320.75,0.051399218409527686
57,0.13321534,0,0,6.0,3,9.0,1972,23.960926,1,4,1,3,38.275555,1,0,0,38.275555,23.960926,4127.81103515625,4285.7939453125,4315.83203125,3935.40087890625,4127.81103515625,4285.7939453125,4315.83203125,3935.40087890625,200291.734375,201105.3125,195829.125,155000.03125,1.2557122546813269
72,0.21047324,0,0,5.0,3,6.0,1964,42.79086,3,0,0,2,55.856293,1,0,0,18.618765,14.263619,4511.7333984375,4409.37646484375,4034.211181640625,3854.768310546875,4511.7333984375,4409.37646484375,4034.211181640625,3854.768310546875,208187.46875,191246.71875,184713.765625,268864.5,0.2665444985032614
22,0.11853738,0,0,9.0,1,17.0,1977,26.797054,1,0,0,1,64.56127,0,0,0,64.56127,26.797054,3553.678466796875,2892.705078125,3152.9189453125,3935.40087890625,3553.678466796875,2892.705078125,3152.9189453125,3935.40087890625,183678.125,168658.34375,183447.625,155000.03125,0.7246758257067536
39,0.42882583,0,0,3.0,0,14.0,1996,43.21096,3,2,0,8,67.337425,0,1,0,22.445808,14.403653,4249.13330078125,4287.09765625,4155.375,3854.768310546875,4249.13330078125,4287.09765625,4155.375,3854.768310546875,173183.96875,237747.78125,203235.09375,268864.5,0.5938780175893578
1,0.007122317,0,0,14.0,0,17.0,1977,32.085632,1,1,0,0,39.540085,0,0,0,39.540085,32.085632,3248.401611328125,2892.705078125,3152.9189453125,3935.40087890625,3248.401611328125,2892.705078125,3152.9189453125,3935.40087890625,183663.4375,168658.34375,183447.625,155000.03125,0.018588850547613438
28,0.11853738,0,0,12.0,1,13.0,1972,31.044943,2,0,0,1,51.360706,0,1,0,25.680353,15.522471,4385.48876953125,4285.7939453125,4198.8505859375,3900.695068359375,4385.48876953125,4285.7939453125,4198.8505859375,3900.695068359375,199113.3125,201105.3125,204249.828125,200320.75,0.7246758257067536
36,0.08761909,0,0,11.0,1,22.0,2012,19.489674,1,0,0,5,38.487663,0,1,0,38.487663,19.489674,4664.97705078125,3454.446533203125,4163.1494140625,3935.40087890625,4664.97705078125,3454.446533203125,4163.1494140625,3935.40087890625,187976.546875,199556.859375,236293.1875,155000.03125,0.1783698051739289
27,0.072157584,0,0,1.0,0,17.0,1977,82.58823,3,0,1,1,82.58823,0,0,0,27.52941,27.720629,2752.188720703125,2892.705078125,3152.9189453125,3854.768310546875,2752.188720703125,2892.705078125,3152.9189453125,3854.768310546875,146171.4375,168658.34375,183447.625,268864.5,0.051399218409527686
6,0.24320452,0,0,17.0,0,18.0,1977,81.521385,3,0,0,0,81.521385,0,0,0,27.173796,27.343067,2845.37353515625,2892.705078125,3385.941162109375,3854.768310546875,2845.37353515625,2892.705078125,3385.941162109375,3854.768310546875,168980.375,168658.34375,187392.5,268864.5,0.14137142693843724
21,0.19448927,0,0,3.0,3,9.0,1981,47.89663,2,5,0,3,51.415264,1,0,0,25.707632,23.948315,3986.568115234375,4408.5556640625,4315.83203125,3900.695068359375,3986.568115234375,4408.5556640625,4315.83203125,3900.695068359375,181779.71875,226962.9375,195829.125,200320.75,1.0494095205435412
23,0.03465608,0,0,9.0,0,9.0,2017,48.22268,2,0,0,0,50.597244,0,0,0,25.298622,24.11134,2269.940673828125,3042.24267578125,4315.83203125,3900.695068359375,2269.940673828125,3042.24267578125,4315.83203125,3900.695068359375,113789.5625,182074.046875,195829.125,200320.75,0.0
28,0.000995363,0,0,6.0,1,9.0,1971,36.8644,3,5,0,1,51.660706,1,0,0,17.220236,12.288133,4385.48876953125,4351.341796875,4315.83203125,3854.768310546875,4385.48876953125,4351.341796875,4315.83203125,3854.768310546875,199113.3125,196260.71875,195829.125,268864.5,0.9631795157568352
10,0.08903972,0,0,5.0,0,9.0,1972,18.934986,1,11,0,5,36.308723,1,0,0,36.308723,18.934986,4458.8935546875,4285.7939453125,4315.83203125,3935.40087890625,4458.8935546875,4285.7939453125,4315.83203125,3935.40087890625,217749.65625,201105.3125,195829.125,155000.03125,0.8587400247194061
52,0.371149,0,0,13.0,2,22.0,1990,19.50751,1,5,0,1,40.915813,0,1,0,40.915813,19.50751,2918.726806640625,4340.677734375,4163.1494140625,3935.40087890625,2918.726806640625,4340.677734375,4163.1494140625,3935.40087890625,164924.3125,232214.21875,236293.1875,155000.03125,0.8240907045030756
99,0.012338886,0,0,24.0,2,25.0,2007,21.620983,1,4,0,1,39.69266,0,1,0,39.69266,21.620983,3992.03125,4401.625,3010.15673828125,3935.40087890625,3992.03125,4401.625,3010.15673828125,3935.40087890625,178829.171875,230571.125,179235.28125,155000.03125,0.7694572447149768
1,0.007122317,0,0,22.0,0,22.0,1977,63.808025,2,1,0,0,65.083084,0,0,0,32.541542,31.904013,3248.401611328125,2892.705078125,4163.1494140625,3900.695068359375,3248.401611328125,2892.705078125,4163.1494140625,3900.695068359375,183663.4375,168658.34375,236293.1875,200320.75,0.018588850547613438
88,0.1273759,0,0,8.0,3,9.0,1976,17.882257,1,9,0,3,29.41599,1,0,0,29.41599,17.882257,4391.24755859375,4367.26318359375,4315.83203125,3935.40087890625,4391.24755859375,4367.26318359375,4315.83203125,3935.40087890625,207588.15625,210694.84375,195829.125,155000.03125,1.0178244064842004
6,0.24320452,0,0,15.0,0,17.0,1977,54.686134,2,0,0,0,63.056316,0,0,0,31.528158,27.343067,2845.37353515625,2892.705078125,3152.9189453125,3900.695068359375,2845.37353515625,2892.705078125,3152.9189453125,3900.695068359375,168980.375,168658.34375,183447.625,200320.75,0.14137142693843724
27,0.011654127,0,0,2.0,0,12.0,1977,55.441257,2,0,0,0,59.512142,0,0,0,29.756071,27.720629,2752.188720703125,2892.705078125,4191.1552734375,3900.695068359375,2752.188720703125,2892.705078125,4191.1552734375,3900.695068359375,146171.4375,168658.34375,197485.34375,200320.75,0.09354652035064406
1,0.007122317,0,0,12.0,0,20.0,1977,61.684845,2,1,0,0,63.801357,0,0,0,31.900679,30.842422,3248.401611328125,2892.705078125,3536.02099609375,3900.695068359375,3248.401611328125,2892.705078125,3536.02099609375,3900.695068359375,183663.4375,168658.34375,209867.671875,200320.75,0.018588850547613438
30,7.81528e-05,0,0,10.0,3,17.0,1977,32.27174,1,23,0,141,42.46132,0,0,0,42.46132,32.27174,2800.086669921875,2892.705078125,3152.9189453125,3935.40087890625,2800.086669921875,2892.705078125,3152.9189453125,3935.40087890625,164259.09375,168658.34375,183447.625,155000.03125,0.6266655235727401
6,0.24320452,0,0,17.0,0,25.0,2014,20.30363,1,0,0,0,45.501812,0,1,0,45.501812,20.30363,2845.37353515625,2784.1845703125,3010.15673828125,3935.40087890625,2845.37353515625,2784.1845703125,3010.15673828125,3935.40087890625,168980.375,163774.5625,179235.28125,155000.03125,0.14137142693843724
25,0.069753364,0,0,3.0,1,5.0,1983,40.612144,3,11,0,4,62.355114,0,1,0,20.785038,13.537381,4166.86474609375,4405.57470703125,4170.19580078125,3854.768310546875,4166.86474609375,4405.57470703125,4170.19580078125,3854.768310546875,254553.578125,213877.5625,183167.921875,268864.5,1.4300412228247281
188,0.0,0,0,11.0,1,12.0,1970,15.001234,1,5,0,39,34.874638,1,0,0,34.874638,15.001234,6388.04296875,4452.4560546875,4191.1552734375,3935.40087890625,6388.04296875,4452.4560546875,4191.1552734375,3935.40087890625,272459.3125,194070.5625,197485.34375,155000.03125,0.17347379099956423
77,6.99893e-05,0,0,7.0,1,12.0,1982,20.924334,1,16,0,1,39.6433,0,1,0,39.6433,20.924334,4400.0595703125,4543.810546875,4191.1552734375,3935.40087890625,4400.0595703125,4543.810546875,4191.1552734375,3935.40087890625,216321.671875,214874.484375,197485.34375,155000.03125,1.1577569639425311
62,0.072157584,0,0,9.0,0,20.0,2014,40.192383,2,0,1,1,73.73045,0,0,0,36.865227,20.096191,2590.0439453125,2784.1845703125,3536.02099609375,3900.695068359375,2590.0439453125,2784.1845703125,3536.02099609375,3900.695068359375,162067.28125,163774.5625,209867.671875,200320.75,0.051399218409527686
23,0.07577875,0,0,19.0,0,25.0,1977,61.35868,2,2,0,3,64.42628,0,0,0,32.21314,30.67934,2269.940673828125,2892.705078125,3010.15673828125,3900.695068359375,2269.940673828125,2892.705078125,3010.15673828125,3900.695068359375,113789.5625,168658.34375,179235.28125,200320.75,0.14817069250058942
1,0.007122317,0,0,3.0,0,17.0,1977,62.683056,2,1,0,0,62.683056,0,0,0,31.341528,32.085632,3248.401611328125,2892.705078125,3152.9189453125,3900.695068359375,3248.401611328125,2892.705078125,3152.9189453125,3900.695068359375,183663.4375,168658.34375,183447.625,200320.75,0.018588850547613438
28,0.33389154,0,0,16.0,0,23.0,2008,21.20119,1,0,0,1,44.163284,0,1,0,44.163284,21.20119,4385.48876953125,4386.96875,5046.48291015625,3935.40087890625,4385.48876953125,4386.96875,5046.48291015625,3935.40087890625,199113.3125,252234.1875,326425.625,155000.03125,0.7435497353023126
