Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2,Base,HighIndex,Ecology_23,Mean_room_square_onLS,Mean_room_square_onS,UsefulSquare
16575,27,1,32.712359043177024,11.04760500283173,13.0,8.0,25.0,2016,0.072157581,1,1,2,629,1,540.0,0,0,0,1,0.32,2,11.0476,32.7124,2.961
13927,1,2,66.79640068308359,66.65169857811078,3.0,12.0,17.0,1977,0.007122317,1,1,1,264,0,540.0,0,1,1,1,0.71,2,33.3258,33.3982,1.0022
15038,42,1,38.63275710280081,20.96568643702107,7.0,6.0,10.0,2005,0.158249043,1,1,21,5731,0,620.0,1,0,1,1,0.6,2,20.9657,38.6328,1.8427
3075,77,3,67.69786043400872,42.83001512333189,8.0,12.0,13.0,1977,6.99893e-05,1,1,46,10309,1,240.0,1,16,1,1,0.92,2,14.2767,22.566,1.5806
9655,53,3,61.222486336679744,48.505825742473576,5.0,7.0,9.0,1969,0.049637257,1,1,34,7759,0,229.0,1,3,1,1,0.78,2,16.1686,20.4075,1.2622
12503,6,2,74.27340033984484,56.15401143176477,3.0,1.0,12.0,1977,0.243204519,1,1,5,1564,0,540.0,0,0,1,1,0.08,2,28.077,37.1367,1.3227
2384,23,1,41.52468778662875,41.41522174280117,3.0,12.0,17.0,1977,0.075778755,1,1,6,1437,3,540.0,0,2,1,1,0.71,2,41.4152,41.5247,1.0026
6758,93,1,35.81333453446787,20.29385695048259,6.0,9.0,9.0,1976,0.521867054,1,1,25,6149,0,540.0,0,0,1,1,1.0,2,20.2939,35.8133,1.7647
8620,27,1,52.32716495827086,19.67787162467687,15.0,5.0,17.0,2017,0.072157581,1,1,2,629,1,540.0,0,0,0,1,0.29,2,19.6779,52.3272,2.6592
13147,116,1,35.49669429782044,23.171533840984736,5.0,6.0,9.0,1967,0.341071945,1,1,27,5664,48,2300.0,3,11,1,1,0.67,2,23.1715,35.4967,1.5319
112,6,1,41.784834893403094,38.399840053455975,10.0,12.0,17.0,2015,0.243204519,1,1,5,1564,0,540.0,0,0,1,1,0.71,2,38.3998,41.7848,1.0882
6830,26,2,41.08116732519416,25.72679850215136,7.0,3.0,12.0,1968,0.0,1,1,36,6714,2,2672.0,0,2,1,1,0.25,2,12.8634,20.5406,1.5968
4581,1,1,47.582479895571225,41.582479895571225,3.0,16.0,16.0,1977,0.007122317,1,1,1,264,0,540.0,0,1,1,1,1.0,2,41.5825,47.5825,1.1443
14093,25,2,83.000037660341,78.93516477589212,3.0,5.0,23.0,2013,0.069753361,1,1,53,13670,4,620.0,1,11,1,1,0.22,2,39.4676,41.5,1.0515
11355,27,1,44.260469076303636,41.792348851120366,3.0,9.0,17.0,2017,0.211401214,1,1,9,1892,0,540.0,0,1,1,1,0.53,2,41.7923,44.2605,1.0591
8542,105,2,43.82484230149801,29.33278485012932,5.0,3.0,5.0,1962,0.040242764,1,1,25,3478,11,2729.0,3,1,1,1,0.6,2,14.6664,21.9124,1.4941
1365,46,3,53.35410785773865,37.57487145891749,6.0,3.0,9.0,1977,0.150817539,1,1,16,3433,4,2643.0,4,5,1,1,0.33,2,12.525,17.7847,1.4199
7444,27,4,100.41874269047129,94.41874269047129,3.0,1.0,14.0,1977,0.072157581,1,1,2,629,1,540.0,0,0,0,1,0.07,2,23.6047,25.1047,1.0635
12286,41,1,40.64287826583949,19.925180159176985,8.0,10.0,14.0,1997,0.175054867,1,1,36,10055,3,620.0,1,0,1,1,0.71,2,19.9252,40.6429,2.0398
15381,94,3,88.57561085097389,82.57561085097389,3.0,1.0,10.0,1977,0.282797669,1,1,33,8667,2,540.0,0,6,1,1,0.1,2,27.5252,29.5252,1.0727
5627,85,1,32.88321681323205,21.196410850444085,6.0,8.0,9.0,1977,0.037177818,1,1,52,11217,1,2300.0,1,7,1,1,0.89,2,21.1964,32.8832,1.5514
9625,101,1,32.684542530873806,21.886356531375526,5.0,2.0,5.0,1965,0.225824954,0,1,41,6558,7,1548.0,3,2,1,1,0.4,1,21.8864,32.6845,1.4934
10201,27,3,76.58006060940511,76.53221107588264,10.0,7.0,12.0,2015,0.011654127,1,1,4,915,0,540.0,0,0,1,1,0.58,2,25.5107,25.5267,1.0006
10323,191,1,36.45198410012569,20.91225032975997,8.0,3.0,16.0,1985,0.127375905,1,1,43,8429,3,1145.0,3,9,1,1,0.19,2,20.9123,36.452,1.7431
12905,120,4,66.83129469945099,44.89742714179632,5.0,9.0,9.0,1976,0.341071945,1,1,27,5664,48,2300.0,3,11,1,1,1.0,2,11.2244,16.7078,1.4885
9584,63,1,39.38055070922848,22.81418612192075,8.0,16.0,17.0,1985,0.23861713,1,1,26,3889,6,705.0,3,6,1,1,0.94,2,22.8142,39.3806,1.7261
6411,6,2,67.31548432177759,61.31548432177759,3.0,0.0,13.0,1977,0.243204519,1,1,5,1564,0,540.0,0,0,1,1,0.0,2,30.6577,33.6577,1.0979
4980,3,1,39.513971432782405,23.26408223357905,8.0,10.0,12.0,1985,0.050900058,1,1,43,10621,1,30.0,2,3,1,1,0.83,2,23.2641,39.514,1.6985
14679,81,1,32.276662880596035,19.27839429241117,19.7,1.0,6.0,1977,0.006076152,1,1,30,5285,0,645.0,6,6,1,1,0.17,2,19.2784,32.2767,1.6742
16328,22,2,44.2000066772447,30.48422634014665,5.0,4.0,5.0,1960,0.118537385,1,1,30,6207,1,1183.0,1,0,1,1,0.8,2,15.2421,22.1,1.4499
213,62,1,41.784655614643306,35.784655614643306,3.0,11.0,17.0,1977,0.072157581,1,1,2,629,1,540.0,0,0,0,1,0.65,2,35.7847,41.7847,1.1677
9238,99,1,41.56528819802176,20.51620564473448,8.0,8.0,17.0,1997,0.033493708,1,1,66,10573,1,1322.0,3,8,1,1,0.47,2,20.5162,41.5653,2.026
14023,27,2,74.21192857613461,74.19053330627837,3.0,8.0,17.0,1977,0.072157581,1,1,2,629,1,540.0,0,0,0,1,0.47,2,37.0953,37.106,1.0003
10112,74,1,44.408747194055046,38.408747194055046,3.0,6.0,17.0,1977,0.075778755,1,1,6,1437,3,540.0,0,2,1,1,0.35,2,38.4087,44.4087,1.1562
6166,17,2,47.978488486848576,31.060350955895103,5.0,4.0,5.0,1964,0.0,1,1,18,3374,5,620.0,1,2,1,1,0.8,2,15.5302,23.9892,1.5447
4652,47,2,54.250283399413966,34.202424721236625,8.0,4.0,12.0,1977,6.99893e-05,1,1,46,10309,1,240.0,1,16,1,1,0.33,2,17.1012,27.1251,1.5862
14155,57,1,37.667723999729205,24.098726054856353,6.0,6.0,9.0,1974,0.13321533300000002,1,1,49,11395,3,1406.0,3,4,0,1,0.67,2,24.0987,37.6677,1.5631
2364,30,2,63.82159572459332,57.82159572459332,3.0,14.0,17.0,1977,7.81528e-05,1,1,22,6398,141,1046.0,3,23,1,1,0.82,2,28.9108,31.9108,1.1038
4355,162,3,92.90665943170477,59.170832703794794,10.0,4.0,8.0,1958,0.236108458,1,1,16,3893,27,1145.0,3,10,1,1,0.5,2,19.7236,30.9689,1.5701
12941,188,4,86.4825564964278,70.11206942708809,5.0,6.0,6.0,1935,0.0,1,1,7,1660,39,1786.0,1,5,1,1,1.0,2,17.528,21.6206,1.2335
6038,138,2,74.78476913594942,73.7380486796208,3.0,0.0,6.0,2018,0.195781053,1,1,23,5212,6,1145.0,3,2,1,1,0.0,2,36.869,37.3924,1.0142
1615,1,1,46.20875530154329,40.20875530154329,3.0,0.0,4.0,1977,0.007122317,1,1,1,264,0,540.0,0,1,1,1,0.0,2,40.2088,46.2088,1.1492
1098,101,1,23.015918860017628,15.739110259916771,3.0,3.0,5.0,1967,0.225824954,0,1,41,6558,7,1548.0,3,2,1,1,0.6,1,15.7391,23.0159,1.4623
9300,74,2,74.57980891829484,71.74786945245144,9.0,5.0,99.0,1977,0.075778755,1,1,6,1437,3,540.0,0,2,1,1,0.05,2,35.8739,37.2899,1.0395
7294,62,3,89.19557259650888,83.19557259650888,3.0,1.0,4.0,1977,0.072157581,1,1,2,629,1,540.0,0,0,0,1,0.25,2,27.7319,29.7319,1.0721
467,9,2,45.924840074034634,29.07492578376484,3.0,1.0,10.0,1977,0.161531741,1,1,25,5648,1,30.0,2,4,1,1,0.1,2,14.5375,22.9624,1.5795
348,94,1,40.69450745214605,21.00192024542885,9.0,13.0,14.0,1975,0.282797669,1,1,33,8667,2,540.0,0,6,1,1,0.93,2,21.0019,40.6945,1.9377
4437,33,3,107.24269230395213,69.64787513206181,12.0,6.0,19.0,2014,0.050272014,1,1,21,4231,14,1020.0,0,3,1,1,0.32,2,23.216,35.7476,1.5398
8259,93,4,65.81122612205859,50.25241636844633,6.0,9.0,10.0,1976,0.521867054,1,1,25,6149,0,540.0,0,0,1,1,0.9,2,12.5631,16.4528,1.3096
6640,59,3,103.6766535058512,97.6766535058512,3.0,0.0,14.0,1977,0.019508796,1,1,37,7687,11,176.0,5,5,1,1,0.0,2,32.5589,34.5589,1.0614
2804,32,1,34.6116464398637,18.45775182319646,6.0,8.0,9.0,1968,0.135649789,1,1,46,7960,6,350.0,3,11,1,1,0.89,2,18.4578,34.6116,1.8752
7416,1,2,63.322702240955536,62.62555978845911,3.0,13.0,17.0,1977,0.007122317,1,1,1,264,0,540.0,0,1,1,1,0.76,2,31.3128,31.6614,1.0111
13408,94,2,44.13492132378641,30.50727304879279,6.0,9.0,9.0,1977,0.282797669,1,1,33,8667,2,540.0,0,6,1,1,1.0,2,15.2536,22.0675,1.4467
11811,101,2,38.50113137926547,27.340966936973444,6.0,12.0,13.0,1973,0.225824954,0,1,41,6558,7,1548.0,3,2,1,1,0.92,1,13.6705,19.2506,1.4082
9562,100,2,45.85262760467688,27.61646719698443,5.0,5.0,5.0,1962,0.200146802,1,1,23,3975,8,770.0,2,0,1,1,1.0,2,13.8082,22.9263,1.6603
12044,44,3,60.96908362578182,46.774578786657564,6.0,6.0,9.0,1972,0.036122292,1,1,24,4378,0,1036.0,1,1,1,1,0.67,2,15.5915,20.323,1.3035
12225,62,1,40.10578205984578,37.97070421129564,3.0,12.0,13.0,1977,0.072157581,1,1,2,629,1,540.0,0,0,0,1,0.92,2,37.9707,40.1058,1.0562
6739,34,1,37.00747069634593,21.22891645677212,7.0,5.0,17.0,1994,0.069753361,1,1,53,13670,4,620.0,1,11,1,1,0.29,2,21.2289,37.0075,1.7433
4004,32,1,35.23521120908585,19.681227953733586,7.0,8.0,9.0,1972,0.135649789,1,1,46,7960,6,350.0,3,11,1,1,0.89,2,19.6812,35.2352,1.7903
6814,52,2,66.5446924410424,21.798083922168317,3.0,2.0,17.0,2018,0.371148999,1,1,34,7065,1,750.0,2,5,1,1,0.12,2,10.899,33.2723,3.0528
14326,24,2,48.500269219147455,32.163502024489944,5.0,6.0,9.0,1961,0.111627393,1,1,50,12238,8,1970.0,2,3,1,1,0.67,2,16.0818,24.2501,1.5079
13041,26,2,47.81880167272423,29.84813103891069,5.0,4.0,5.0,1965,0.0,1,1,36,6714,2,2672.0,0,2,1,1,0.8,2,14.9241,23.9094,1.6021
10497,1,1,39.80519921596576,33.80519921596576,3.0,6.0,17.0,1977,0.007122317,1,1,1,264,0,540.0,0,1,1,1,0.35,2,33.8052,39.8052,1.1775
10554,128,1,43.40745371288029,20.024223620600928,8.0,5.0,9.0,1991,0.0,1,1,27,4798,0,30.0,2,8,1,1,0.56,2,20.0242,43.4075,2.1677
8854,96,2,54.192528704980866,33.17302326907594,9.0,8.0,12.0,2001,0.041116354,1,1,53,14892,4,620.0,1,4,1,1,0.67,2,16.5865,27.0963,1.6336
12442,27,2,64.15478326017877,38.517064306842535,9.0,12.0,17.0,1977,0.072157581,1,1,2,629,1,540.0,0,0,0,1,0.71,2,19.2585,32.0774,1.6656
12988,17,4,65.82057350785631,51.87213001369246,6.0,8.0,9.0,1968,0.000991363,1,1,33,6783,3,620.0,1,9,1,1,0.89,2,12.968,16.4551,1.2689
5983,1,1,41.421339304587434,40.44127607714928,3.0,4.0,17.0,1977,0.007122317,1,1,1,264,0,540.0,0,1,1,1,0.24,2,40.4413,41.4213,1.0242
15113,27,2,63.34017491446288,59.74058159748621,3.0,1.0,8.0,1977,0.017647053,1,1,2,469,0,540.0,0,0,1,1,0.12,2,29.8703,31.6701,1.0603
7075,23,1,42.930185167115226,36.930185167115226,3.0,12.0,17.0,1977,0.075778755,1,1,6,1437,3,540.0,0,2,1,1,0.71,2,36.9302,42.9302,1.1625
8279,30,1,39.714582591367325,33.714582591367325,3.0,5.0,17.0,1977,7.81528e-05,1,1,22,6398,141,1046.0,3,23,1,1,0.29,2,33.7146,39.7146,1.178
968,62,1,43.25371224648058,37.25371224648058,3.0,1.0,10.0,1977,0.072157581,1,1,2,629,1,540.0,0,0,0,1,0.1,2,37.2537,43.2537,1.1611
14200,74,2,54.51449987817621,30.49500602429679,9.0,8.0,17.0,2002,0.371148999,1,1,34,7065,1,750.0,2,5,1,1,0.47,2,15.2475,27.2572,1.7877
12107,23,3,68.7469733812953,64.21011808294219,3.0,12.0,17.0,2017,0.034656082000000005,1,1,0,168,0,540.0,0,0,1,1,0.71,2,21.4034,22.9157,1.0707
6040,3,1,36.617619008616565,21.204734032511144,9.0,10.0,14.0,1975,0.050900058,1,1,43,10621,1,30.0,2,3,1,1,0.71,2,21.2047,36.6176,1.7269
12014,1,3,86.15664656492535,80.15664656492535,3.0,0.0,11.0,1977,0.007122317,1,1,1,264,0,540.0,0,1,1,1,0.0,2,26.7189,28.7189,1.0749
3402,39,2,46.90953991511507,28.915431223787213,5.0,6.0,9.0,1969,0.428825818,1,1,25,5011,8,730.0,0,2,1,1,0.67,2,14.4577,23.4548,1.6223
585,11,2,53.28016434841881,35.33626014058531,9.0,5.0,12.0,1978,0.00016967599999999998,1,1,36,5992,0,620.0,1,1,1,1,0.42,2,17.6681,26.6401,1.5078
11868,11,1,43.50466754190478,24.726544808373138,8.0,3.0,12.0,1980,0.00016967599999999998,1,1,36,5992,0,620.0,1,1,1,1,0.25,2,24.7265,43.5047,1.7594
14660,101,3,66.22918856791648,46.07718486909955,9.0,5.0,12.0,1968,0.038692987000000005,1,1,28,6533,1,1015.0,2,5,1,1,0.42,2,15.3591,22.0764,1.4374
15136,67,2,51.99336339710515,33.273699979715275,9.0,12.0,12.0,1979,0.0077202819999999985,1,1,38,4788,2,540.0,0,4,1,1,1.0,2,16.6368,25.9967,1.5626
14947,15,1,44.732204382852224,21.255341420801443,8.0,8.0,14.0,1988,0.158249043,1,1,21,5731,0,620.0,1,0,1,1,0.57,2,21.2553,44.7322,2.1045
10119,53,2,49.733324556221675,31.509385017976054,6.0,9.0,9.0,1972,0.313924552,1,1,22,4625,11,3855.0,2,10,1,1,1.0,2,15.7547,24.8667,1.5784
14156,21,2,56.08875164020515,31.142210426303286,9.0,10.0,16.0,1983,0.194489265,1,1,47,8004,3,125.0,3,5,1,1,0.62,2,15.5711,28.0444,1.8011
12149,13,1,37.01569012438713,21.595972738184013,7.0,6.0,17.0,1998,0.090799103,1,1,74,19083,2,1575.0,5,15,1,1,0.35,2,21.596,37.0157,1.714
10981,21,1,32.17866562589998,18.211012579190395,5.0,7.0,9.0,1968,0.034331497,1,1,25,5487,3,540.0,0,4,1,1,0.78,2,18.211,32.1787,1.767
6286,13,1,39.33846253315801,18.949846043373874,10.0,5.0,22.0,2002,0.090799103,1,1,74,19083,2,1575.0,5,15,1,1,0.23,2,18.9498,39.3385,2.0759
11597,17,3,77.13022599820225,48.36052661058334,9.0,24.0,25.0,2008,0.0,1,1,18,3374,5,620.0,1,2,1,1,0.96,2,16.1202,25.7101,1.5949
12294,37,1,31.304811757947444,19.834522125063312,6.0,7.0,8.0,1964,0.17891679600000002,1,1,18,3594,4,192.0,1,5,1,1,0.88,2,19.8345,31.3048,1.5783
7153,8,3,78.5475915210843,41.42345814822324,8.0,12.0,14.0,1995,0.219006007,1,1,28,6746,3,620.0,1,4,1,1,0.86,2,13.8078,26.1825,1.8962
11764,93,3,169.11720342557336,163.11720342557336,3.0,3.0,5.0,1977,0.004949358,1,1,0,186,0,540.0,0,0,1,1,0.6,2,54.3724,56.3724,1.0368
11515,47,2,62.706605130833864,37.09896300350854,10.0,20.0,22.0,2007,0.197367951,1,1,8,2423,1,32.0,0,1,1,1,0.91,2,18.5495,31.3533,1.6903
4093,23,1,41.481906058167546,31.89012158735145,10.0,12.0,17.0,1977,0.075778755,1,1,6,1437,3,540.0,0,2,1,1,0.71,2,31.8901,41.4819,1.3008
16424,10,2,43.23765181553762,28.8318728464446,5.0,4.0,9.0,1972,0.282797669,1,1,33,8667,2,540.0,0,6,1,1,0.44,2,14.4159,21.6188,1.4996
15560,6,2,54.280666967402894,54.20470296968392,3.0,13.0,17.0,2016,0.243204519,1,1,5,1564,0,540.0,0,0,1,1,0.76,2,27.1024,27.1403,1.0014
5168,107,3,56.49696674451147,37.622918243523934,5.0,5.0,5.0,1962,0.050272014,1,1,21,4231,14,1020.0,0,3,1,1,1.0,2,12.541,18.8323,1.5017
15159,128,1,37.51604619905678,18.880863055375688,10.0,10.0,12.0,2002,0.0,1,1,27,4798,0,30.0,2,8,1,1,0.83,2,18.8809,37.516,1.987
3030,30,1,37.96212156473994,24.962121564739938,10.0,10.0,15.0,1977,7.81528e-05,1,1,22,6398,141,1046.0,3,23,1,1,0.67,2,24.9621,37.9621,1.5208
3710,45,1,42.311769565308666,36.311769565308666,3.0,1.0,17.0,1977,0.195781053,1,1,23,5212,6,1145.0,3,2,1,1,0.06,2,36.3118,42.3118,1.1652
4689,96,3,73.0578463143397,44.313960392525416,10.0,16.0,17.0,1997,0.041116354,1,1,53,14892,4,620.0,1,4,1,1,0.94,2,14.7713,24.3526,1.6486
6928,11,2,49.176899824388435,33.35962820317148,6.0,9.0,9.0,1973,0.038692987000000005,1,1,28,6533,1,1015.0,2,5,1,1,1.0,2,16.6798,24.5884,1.4741
11111,99,3,60.62994447618853,39.22789382388979,6.0,9.0,9.0,1972,0.012338886,1,1,35,5776,1,2078.0,2,4,1,1,1.0,2,13.076,20.21,1.5456
8171,41,1,36.64393485878865,21.239484810629584,6.0,6.0,9.0,1979,6.99893e-05,1,1,46,10309,1,240.0,1,16,1,1,0.67,2,21.2395,36.6439,1.7253
14143,13,5,119.00800675511609,69.03372736029597,11.0,13.0,17.0,2001,0.090799103,1,1,74,19083,2,1575.0,5,15,1,1,0.76,2,13.8067,23.8016,1.7239
13247,61,3,84.29388905267966,47.33004606506872,11.0,10.0,17.0,2004,0.300322518,1,1,52,10311,6,620.0,1,9,1,1,0.59,2,15.7767,28.098,1.781
15464,23,2,49.382881357288724,47.08752931943782,3.0,6.0,7.0,2017,0.034656082000000005,1,1,0,168,0,540.0,0,0,1,1,0.86,2,23.5438,24.6914,1.0487
1747,99,3,67.0836755719973,47.4832593310997,9.0,2.0,14.0,1974,0.012338886,1,1,35,5776,1,2078.0,2,4,1,1,0.14,2,15.8278,22.3612,1.4128
6282,93,2,59.810669492684404,33.15294275047866,10.0,16.0,22.0,2012,0.050900058,1,1,43,10621,1,30.0,2,3,1,1,0.73,2,16.5765,29.9053,1.8041
1227,27,3,76.08244969540712,41.52280566073421,10.0,11.0,16.0,2002,0.07542368,1,1,11,3097,0,540.0,0,0,1,1,0.69,2,13.8409,25.3608,1.8323
12328,6,1,41.18494927955281,35.18494927955281,3.0,4.0,17.0,1977,0.243204519,1,1,5,1564,0,540.0,0,0,1,1,0.24,2,35.1849,41.1849,1.1705
13340,2,3,78.40460060578798,47.3200224827668,8.0,11.0,14.0,1997,0.309479124,1,1,35,7715,4,990.0,0,6,1,1,0.79,2,15.7733,26.1349,1.6569
3449,6,2,65.74417098430696,50.74417098430696,12.0,1.0,8.0,1977,0.243204519,1,1,5,1564,0,540.0,0,0,1,1,0.12,2,25.3721,32.8721,1.2956
11614,139,3,73.92949021466386,45.344754598667116,9.0,8.0,19.0,2013,0.122090347,1,1,29,6566,7,1894.0,4,0,1,1,0.42,2,15.1149,24.6432,1.6304
9274,15,1,41.57518499064117,21.332769044012508,8.0,9.0,14.0,2007,0.158249043,1,1,21,5731,0,620.0,1,0,1,1,0.64,2,21.3328,41.5752,1.9489
12750,17,2,47.254619696654366,33.859654677782196,5.0,3.0,5.0,1963,0.0,1,1,18,3374,5,620.0,1,2,1,1,0.6,2,16.9298,23.6273,1.3956
268,21,3,76.70602194737765,45.984711814052936,8.0,3.0,17.0,2005,0.034331497,1,1,25,5487,3,540.0,0,4,1,1,0.18,2,15.3282,25.5687,1.6681
11963,24,2,56.2540559313655,33.4163286004498,7.0,22.0,27.0,2008,0.111627393,1,1,50,12238,8,1970.0,2,3,1,1,0.81,2,16.7082,28.127,1.6834
7566,6,2,60.82973632500275,35.632118139713874,10.0,12.0,25.0,2018,0.243204519,1,1,5,1564,0,540.0,0,0,1,1,0.48,2,17.8161,30.4149,1.7072
4295,52,2,65.94347322978885,59.94347322978885,3.0,11.0,17.0,1977,0.371148999,1,1,34,7065,1,750.0,2,5,1,1,0.65,2,29.9717,32.9717,1.1001
6151,2,2,42.78333459675217,26.619018154127602,6.0,10.0,14.0,1975,0.309479124,1,1,35,7715,4,990.0,0,6,1,1,0.71,2,13.3095,21.3917,1.6072
1081,17,2,62.170585148918065,36.27316984952685,8.0,8.0,8.0,1960,0.0,1,1,25,5027,4,46.0,1,1,1,1,1.0,2,18.1366,31.0853,1.714
8991,2,3,62.151384079828176,43.557635363788336,6.0,9.0,9.0,1970,0.309479124,1,1,35,7715,4,990.0,0,6,1,1,1.0,2,14.5192,20.7171,1.4269
4602,59,3,76.8811621698693,49.02582036770917,10.0,17.0,18.0,1985,0.019508796,1,1,37,7687,11,176.0,5,5,1,1,0.94,2,16.3419,25.6271,1.5682
13110,84,2,50.426841469492935,31.818618868240176,5.0,5.0,5.0,1961,0.006076152,1,1,30,5285,0,645.0,6,6,1,1,1.0,2,15.9093,25.2134,1.5848
6730,44,2,58.78004080997815,31.232212511480235,10.0,8.0,17.0,1990,0.122190486,1,1,25,4724,2,1308.0,1,3,1,1,0.47,2,15.6161,29.39,1.882
11192,9,3,78.17075551978425,72.17075551978425,3.0,1.0,7.0,1977,0.161531741,1,1,25,5648,1,30.0,2,4,1,1,0.14,2,24.0569,26.0569,1.0831
10471,23,2,55.91257983499853,46.91257983499853,6.0,3.0,9.0,2016,0.034656082000000005,1,1,0,168,0,540.0,0,0,1,1,0.33,2,23.4563,27.9563,1.1918
5182,27,3,86.32959352880086,47.12787214731223,8.0,6.0,7.0,2003,0.041116354,1,1,53,14892,4,620.0,1,4,1,1,0.86,2,15.7093,28.7765,1.8318
13833,163,2,40.96624155786118,26.804673214013228,5.0,3.0,5.0,1965,0.007658515,1,1,35,7077,56,2301.0,3,19,1,1,0.6,2,13.4023,20.4831,1.5283
1268,159,4,88.94726208522155,64.48348963022747,7.0,6.0,6.0,1933,0.246623602,1,1,14,2940,45,1145.0,3,6,1,1,1.0,2,16.1209,22.2368,1.3794
13191,28,2,44.42737613600647,26.21702596657535,5.0,2.0,5.0,1965,0.000995363,1,1,42,7651,1,620.0,1,5,1,1,0.4,2,13.1085,22.2137,1.6946
4935,23,1,28.85988488737272,22.85988488737272,3.0,11.0,12.0,1977,0.034656082000000005,1,1,0,168,0,540.0,0,0,1,1,0.92,2,22.8599,28.8599,1.2625
16362,5,3,59.1012227153722,40.33661446365575,5.0,9.0,11.0,1974,0.150817539,1,1,16,3433,4,2643.0,4,5,1,1,0.82,2,13.4455,19.7004,1.4652
9714,99,1,41.61358562019421,22.527279854600174,9.0,6.0,14.0,1976,0.012338886,1,1,35,5776,1,2078.0,2,4,1,1,0.43,2,22.5273,41.6136,1.8473
9063,9,1,43.05935252015657,24.98542875313439,8.0,11.0,14.0,1989,0.161531741,1,1,25,5648,1,30.0,2,4,1,1,0.79,2,24.9854,43.0594,1.7234
6949,10,3,78.17391810735715,47.152514954367454,10.0,9.0,17.0,1990,0.089039719,1,1,33,7976,5,540.0,0,11,1,1,0.53,2,15.7175,26.058,1.6579
12226,15,3,101.7225607366041,53.829399187461036,12.0,16.0,16.0,2008,0.158249043,1,1,21,5731,0,620.0,1,0,1,1,1.0,2,17.9431,33.9075,1.8897
8235,67,1,42.84926668423357,22.641347117651215,7.0,16.0,16.0,1983,0.100455735,1,1,43,7227,0,620.0,1,6,0,1,1.0,2,22.6413,42.8493,1.8925
9166,29,2,42.46050315672552,31.76936202580103,5.0,2.0,5.0,1959,0.069660344,1,1,31,6119,4,620.0,1,2,1,1,0.4,2,15.8847,21.2303,1.3365
14878,124,3,63.452032468267404,39.65294210994671,8.0,9.0,11.0,1980,0.16909109,1,1,19,3856,10,750.0,2,5,1,1,0.82,2,13.2176,21.1507,1.6002
5914,44,1,34.989148054471954,18.46928337164615,6.0,5.0,9.0,1970,0.036122292,1,1,24,4378,0,1036.0,1,1,1,1,0.56,2,18.4693,34.9891,1.8945
2084,178,2,39.702735195645964,26.24473245685191,5.0,9.0,10.0,1970,0.460556389,1,1,20,4386,14,620.0,1,5,1,1,0.9,2,13.1224,19.8514,1.5128
1915,30,2,69.52106779956856,68.75286249159886,3.0,1.0,2.0,1977,7.81528e-05,1,1,22,6398,141,1046.0,3,23,1,1,0.5,2,34.3764,34.7605,1.0112
5947,1,1,40.32922773643751,34.32922773643751,3.0,17.0,17.0,1977,0.007122317,1,1,1,264,0,540.0,0,1,1,1,1.0,2,34.3292,40.3292,1.1748
2021,23,1,60.27055999375251,57.51848095390321,3.0,3.0,3.0,2016,0.034656082000000005,1,1,0,168,0,540.0,0,0,1,1,1.0,2,57.5185,60.2706,1.0478
9815,12,3,85.78061013965105,51.10772261564704,8.0,2.0,12.0,1996,0.090799103,1,1,74,19083,2,1575.0,5,15,1,1,0.17,2,17.0359,28.5935,1.6784
12480,23,1,51.89067765961035,45.89067765961035,3.0,6.0,9.0,1977,0.014072961,1,1,2,475,0,540.0,0,0,1,1,0.67,2,45.8907,51.8907,1.1307
11134,57,3,79.86914472992012,47.170844888441245,12.0,6.0,17.0,2004,0.13321533300000002,1,1,49,11395,3,1406.0,3,4,0,1,0.35,2,15.7236,26.623,1.6932
4115,103,2,46.14465189308649,31.220801981000374,5.0,5.0,5.0,1969,0.151346216,1,0,32,5889,10,830.0,4,1,1,1,1.0,1,15.6104,23.0723,1.478
4516,46,2,80.82155930514347,43.056649134860145,10.0,5.0,22.0,2016,0.188783766,1,1,31,6137,4,540.0,0,1,1,1,0.23,2,21.5283,40.4108,1.8771
10855,50,1,35.53433173170495,20.79325940903723,6.0,6.0,9.0,1962,1.8e-09,1,1,16,3681,73,1815.0,2,5,1,1,0.67,2,20.7933,35.5343,1.7089
3680,34,1,43.50745296289876,40.37697101124458,3.0,19.0,20.0,2017,0.069753361,1,1,53,13670,4,620.0,1,11,1,1,0.95,2,40.377,43.5075,1.0775
7612,58,1,34.18135707900894,21.513173218045765,6.0,6.0,9.0,1968,0.050755569,1,1,24,5469,1,145.0,0,1,1,1,0.67,2,21.5132,34.1814,1.5889
873,62,2,76.32418160719679,70.32418160719679,3.0,0.0,14.0,1977,0.072157581,1,1,2,629,1,540.0,0,0,0,1,0.0,2,35.1621,38.1621,1.0853
12063,52,2,62.25462684542144,56.25462684542144,3.0,4.0,17.0,1977,0.371148999,1,1,34,7065,1,750.0,2,5,1,1,0.24,2,28.1273,31.1273,1.1067
8601,6,3,80.96806041162031,12.396222754380918,3.0,6.0,17.0,2017,0.243204519,1,1,5,1564,0,540.0,0,0,1,1,0.35,2,4.1321,26.9894,6.5317
12460,90,1,36.29233142680017,23.18001410549445,9.0,8.0,12.0,1972,0.265088676,1,1,37,5288,0,1937.0,3,2,1,1,0.67,2,23.18,36.2923,1.5657
